;Ov_coeff;Ov_ic;D_competitor;S_competitor;D_family;S_family;D_genus;S_genus;p_distance;mass_ratio;D_mass;S_mass;D_diet;S_diet;diet_dist;Lon;Lat;Lat_abs;Continent;Country;Locality;Label;Samp_dur;N_statioins;Effort;Avg_dist;S_area
808;0.806;0,716-0,889;Panthera tigris;Cuon alpinus;Felidae;Canidae;Panthera;Cuon;0.19509586;2.101420448;128800;15750;Carnivore;Carnivore;Same_diet;99.216175;15.941935;15.941935;Asia;Thailand;MW_KL;Phumanee_2021;10;82;NA;3.3;1048
809;0.902;0,816-0,973;Panthera tigris;Panthera pardus;Felidae;Felidae;Panthera;Panthera;0.083369853;0.8865549;128800;53074.995;Carnivore;Carnivore;Same_diet;99.216175;15.941935;15.941935;Asia;Thailand;MW_KL;Phumanee_2021;10;82;NA;3.3;1048
810;0.88;0,70-0,88;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-57.51125;-18.092554;18.092554;South America;Brazil;Po1;Porfirio_2016;23;NA;12703;1.25;830
811;0.89;0,83-0,95;Puma concolor;Lynx rufus;Felidae;Felidae;Puma;Lynx;0.08207649;1.630491322;48000;9400;Carnivore;Carnivore;Same_diet;-81.05;26.216667;26.216667;Central/North America;United States;BCNP;Prat-Guitart_2020;5.62;50;7984;NA;225
812;0.77;0,71-0,83;Puma concolor;Procyon lotor;Felidae;Procyonidae;Puma;Procyon;0.18443872;2.246874486;48000;5075;Carnivore;Omnivore;Diff_diet;-81.05;26.216667;26.216667;Central/North America;United States;BCNP;Prat-Guitart_2020;5.62;50;7984;NA;225
813;0.47;0,41-0,52;Ursus americanus;Puma concolor;Ursidae;Felidae;Ursus;Puma;0.18730488;1.014664396;132405;48000;Herbivore;Carnivore;Diff_diet;-81.05;26.216667;26.216667;Central/North America;United States;BCNP;Prat-Guitart_2020;5.62;50;7984;NA;225
814;0.4;0.28-0.50;Panthera pardus;Cuon alpinus;Felidae;Canidae;Panthera;Cuon;0.19429812;1.214865548;53074.995;15750;Carnivore;Carnivore;Same_diet;105.336335;-6.749397;6.749397;Asia;Indonesia;UKNP;Rahman_2018;12;108;39420;0.3;329
815;0.75;NA;Panthera pardus;Genetta tigrina;Felidae;Viverridae;Panthera;Genetta;NA;3.406392104;53074.995;1760;Carnivore;Carnivore;Same_diet;32.47;-26.96;26.96;Africa;South Africa;mean_Z1;Ramesh_2017;0.78;44;NA;1.5;300
816;0.35;NA;Panthera pardus;Herpestes sanguineus;Felidae;Herpestidae;Panthera;Herpestes;NA;4.6454427;53074.995;509.8;Carnivore;Omnivore;Diff_diet;32.47;-26.96;26.96;Africa;South Africa;mean_Z1;Ramesh_2017;0.78;44;NA;1.5;300
817;0.87;NA;Crocuta crocuta;Genetta tigrina;Hyaenidae;Viverridae;Crocuta;Genetta;NA;3.577820917;63000;1760;Carnivore;Carnivore;Same_diet;32.41;-28.12;28.12;Africa;South Africa;mean_Z2;Ramesh_2017;0.78;140;NA;1.5;801.17
818;0.25;NA;Crocuta crocuta;Herpestes sanguineus;Hyaenidae;Herpestidae;Crocuta;Herpestes;NA;4.816871513;63000;509.8;Carnivore;Omnivore;Diff_diet;32.41;-28.12;28.12;Africa;South Africa;mean_Z2;Ramesh_2017;0.78;140;NA;1.5;801.17
819;0.69;NA;Panthera pardus;Genetta tigrina;Felidae;Viverridae;Panthera;Genetta;NA;3.406392104;53074.995;1760;Carnivore;Carnivore;Same_diet;32.41;-28.12;28.12;Africa;South Africa;mean_Z2;Ramesh_2017;0.78;140;NA;1.5;801.17
820;0.44;NA;Panthera pardus;Herpestes sanguineus;Felidae;Herpestidae;Panthera;Herpestes;NA;4.6454427;53074.995;509.8;Carnivore;Omnivore;Diff_diet;32.41;-28.12;28.12;Africa;South Africa;mean_Z2;Ramesh_2017;0.78;140;NA;1.5;801.17
821;0.79;NA;Crocuta crocuta;Panthera pardus;Hyaenidae;Felidae;Crocuta;Panthera;0.16410206;0.171428813;63000;53074.995;Carnivore;Carnivore;Same_diet;32.41;-28.12;28.12;Africa;South Africa;mean_Z2;Ramesh_2017;0.78;140;NA;1.5;801.17
822;0.23;0.99-0.42;Nasua nasua;Nasuella olivacea;Procyonidae;Procyonidae;Nasua;Nasuella;NA;1.09363221;4000;1339.99;Omnivore;Omnivore;Same_diet;-75.4;5.0167;5.0167;South America;Colombia;CHEC_AF;Ramirez-Mejia_2016;5;4;752;0.025;NA
823;0.22;0.13-0.33;Nasua nasua;Nasuella olivacea;Procyonidae;Procyonidae;Nasua;Nasuella;NA;1.09363221;4000;1339.99;Omnivore;Omnivore;Same_diet;-75.4;5.0167;5.0167;South America;Colombia;CHEC_EU;Ramirez-Mejia_2016;5;4;752;0.025;NA
824;0.66;0,55-0,74;Cuon alpinus;Catopuma temminckii;Canidae;Felidae;Cuon;Catopuma;0.18508795;0.31449333;15750;11500;Carnivore;Carnivore;Same_diet;103.442;20.333;20.333;Asia;Laos;Nam_Et-Phou_Louey;Rasphone_2020;1.77;300;32027;1.5;800
825;0.8;0,68-0,86;Neofelis nebulosa;Catopuma temminckii;Felidae;Felidae;Neofelis;Catopuma;0.11569517;0.52806743;19500;11500;Carnivore;Carnivore;Same_diet;103.442;20.333;20.333;Asia;Laos;Nam_Et-Phou_Louey;Rasphone_2020;1.77;300;32027;1.5;800
826;0.51;0,39-0,57;Neofelis nebulosa;Cuon alpinus;Felidae;Canidae;Neofelis;Cuon;0.19427526;0.2135741;19500;15750;Carnivore;Carnivore;Same_diet;103.442;20.333;20.333;Asia;Laos;Nam_Et-Phou_Louey;Rasphone_2020;1.77;300;32027;1.5;800
827;0.74;0,65-0,81;Catopuma temminckii;Pardofelis marmorata;Felidae;Felidae;Catopuma;Pardofelis;0.09177215;0.887101458;11500;4736.2495;Carnivore;Carnivore;Same_diet;103.442;20.333;20.333;Asia;Laos;Nam_Et-Phou_Louey;Rasphone_2020;1.77;300;32027;1.5;800
828;0.31;0,20-0,33;Pardofelis marmorata;Prionailurus bengalensis;Felidae;Felidae;Pardofelis;Prionailurus;0.093321905;0.132137244;4736.2495;4150;Carnivore;Carnivore;Same_diet;103.442;20.333;20.333;Asia;Laos;Nam_Et-Phou_Louey;Rasphone_2020;1.77;300;32027;1.5;800
829;0.55;0,43-0,60;Catopuma temminckii;Prionailurus bengalensis;Felidae;Felidae;Catopuma;Prionailurus;0.089786945;1.019238701;11500;4150;Carnivore;Carnivore;Same_diet;103.442;20.333;20.333;Asia;Laos;Nam_Et-Phou_Louey;Rasphone_2020;1.77;300;32027;1.5;800
830;0.73;0.58-0.85;Panthera tigris;Cuon alpinus;Felidae;Canidae;Panthera;Cuon;0.19509586;2.101420448;128800;15750;Carnivore;Carnivore;Same_diet;101.5;5.78;5.78;Asia;Thailand;Royal Belum State Park (RBSP);Rayan_2016;9;175;17758;1;400
831;0.96;0.82-0.96;Panthera tigris;Panthera pardus;Felidae;Felidae;Panthera;Panthera;0.083369853;0.8865549;128800;53074.995;Carnivore;Carnivore;Same_diet;101.5;5.78;5.78;Asia;Thailand;Royal Belum State Park (RBSP);Rayan_2016;9;175;17758;1;400
832;0.73;0.58-0.85;Panthera tigris;Cuon alpinus;Felidae;Canidae;Panthera;Cuon;0.19509586;2.101420448;128800;15750;Carnivore;Carnivore;Same_diet;101.52;5.49;5.49;Asia;Thailand;Temengor Forest Reserve (TFR);Rayan_2016;9;175;15969;1;400
833;0.96;0.82-0.96;Panthera tigris;Panthera pardus;Felidae;Felidae;Panthera;Panthera;0.083369853;0.8865549;128800;53074.995;Carnivore;Carnivore;Same_diet;101.52;5.49;5.49;Asia;Thailand;Temengor Forest Reserve (TFR);Rayan_2016;9;175;15969;1;400
834;0.89;0.86-0.97;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.083333;42.649722;42.649722;Europe;Italy;MRP_colderhw;Rossa_2021;NA;NA;NA;NA;90
835;0.75;0.69-0.91;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.083333;42.649722;42.649722;Europe;Italy;MRP_colderlw;Rossa_2021;NA;NA;NA;NA;90
836;0.88;0.84-0.98;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.083333;42.649722;42.649722;Europe;Italy;MRP_warmerhw;Rossa_2021;NA;NA;NA;NA;90
837;0.67;0.59-0.87;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.083333;42.649722;42.649722;Europe;Italy;MRP_warmerlw;Rossa_2021;NA;NA;NA;NA;90
838;0.9;0.83-0.93;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.083333;42.649722;42.649722;Europe;Italy;MRP_Yearhw;Rossa_2021;NA;NA;NA;NA;90
839;0.81;0.69-0.84;Canis lupus;Vulpes vulpes;Canidae;Canidae;Canis;Vulpes;0.13683737;1.348299273;29190.755;7580.3;Carnivore;Carnivore;Same_diet;11.083333;42.649722;42.649722;Europe;Italy;MRP_Yearlw;Rossa_2021;NA;NA;NA;NA;90
840;0.86;0.77-0.93;Felis chaus;Prionailurus bengalensis;Felidae;Felidae;Felis;Prionailurus;0.08318846;0.879476759;10000;4150;Carnivore;Carnivore;Same_diet;107.304999;12.936111;12.936111;Asia;Camboya;Srepok Wildlife Sanctuary;Rostro-Garcia_2021;120;450;29837;2.4;270
841;0.79;0,70-0,71;Panthera uncia;Canis lupus;Felidae;Canidae;Panthera;Canis;0.187681178;0.493435062;47812.5;29190.755;Carnivore;Carnivore;Same_diet;90.72;48.21;48.21;Asia;Mongolia;Sa_general;Salvatori_2021;11.6;216;14267.5;NA;3186
842;0.2;0.08-0.33;Herpestes vitticollis;Herpestes fuscus;Herpestidae;Herpestidae;Herpestes;Herpestes;NA;1.494105682;2315;519.6;Omnivore;Omnivore;Same_diet;76.635;10.53;10.53;Asia;India;Nelliyampathy Reserve Forest;Sanghamithra_2021;1;30;840;0.25;206
843;0.7;0.53-0.83;Paradoxurus jerdoni;Herpestes fuscus;Viverridae;Herpestidae;Paradoxurus;Herpestes;NA;1.916087345;3530.33;519.6;Omnivore;Omnivore;Same_diet;76.635;10.53;10.53;Asia;India;Nelliyampathy Reserve Forest;Sanghamithra_2021;1;30;840;0.25;206
844;0.76;0.58-0.91;Viverricula indica;Herpestes fuscus;Viverridae;Herpestidae;Viverricula;Herpestes;NA;1.739696055;2959.44;519.6;Omnivore;Omnivore;Same_diet;76.635;10.53;10.53;Asia;India;Nelliyampathy Reserve Forest;Sanghamithra_2021;1;30;840;0.25;206
845;0.13;0.06-0.21;Paradoxurus jerdoni;Herpestes vitticollis;Viverridae;Herpestidae;Paradoxurus;Herpestes;NA;0.421981663;3530.33;2315;Omnivore;Omnivore;Same_diet;76.635;10.53;10.53;Asia;India;Nelliyampathy Reserve Forest;Sanghamithra_2021;1;30;840;0.25;206
846;0.08;0.01-0.18;Viverricula indica;Herpestes vitticollis;Viverridae;Herpestidae;Viverricula;Herpestes;NA;0.245590374;2959.44;2315;Omnivore;Omnivore;Same_diet;76.635;10.53;10.53;Asia;India;Nelliyampathy Reserve Forest;Sanghamithra_2021;1;30;840;0.25;206
847;0.81;0.66-0.92;Paradoxurus jerdoni;Viverricula indica;Viverridae;Viverridae;Paradoxurus;Viverricula;0.123515997;0.17639129;3530.33;2959.44;Omnivore;Omnivore;Same_diet;76.635;10.53;10.53;Asia;India;Nelliyampathy Reserve Forest;Sanghamithra_2021;1;30;840;0.25;206
848;0.43;0.274-0.598;Leopardus pardalis;Herpailurus yagouaroundi;Felidae;Felidae;Leopardus;Herpailurus;0.09806851;0.405465108;10500;7000;Carnivore;Carnivore;Same_diet;-79.851;9.092;9.092;Central/North America;Panama;Barro_Colorado;Santos_2019;1;60;72835;1.4;326.3122
849;0.36;0.214-0.518;Leopardus pardalis;Herpailurus yagouaroundi;Felidae;Felidae;Leopardus;Herpailurus;0.09806851;0.405465108;10500;7000;Carnivore;Carnivore;Same_diet;-71.409;-11.843;11.843;South America;Peru;CCMNP;Santos_2019;1;60;72835;1.4;17045.0553
850;0.484;0.378-0.588;Leopardus pardalis;Herpailurus yagouaroundi;Felidae;Felidae;Leopardus;Herpailurus;0.09806851;0.405465108;10500;7000;Carnivore;Carnivore;Same_diet;-56.207;4.741;4.741;South America;Suriname;CSNR;Santos_2019;1;60;72835;1.4;16302.3361
851;0.314;0.164-0.475;Leopardus pardalis;Herpailurus yagouaroundi;Felidae;Felidae;Leopardus;Herpailurus;0.09806851;0.405465108;10500;7000;Carnivore;Carnivore;Same_diet;-75.303;-10.316;10.316;South America;Peru;Yanachaga_National_Park;Santos_2019;1;60;72835;1.4;2932.3407
852;0.365;0.239-0.494;Leopardus pardalis;Herpailurus yagouaroundi;Felidae;Felidae;Leopardus;Herpailurus;0.09806851;0.405465108;10500;7000;Carnivore;Carnivore;Same_diet;-76.458;-0.609;0.609;South America;Ecuador;Yasuni_Research_Station;Santos_2019;1;60;72835;1.4;10406.8674
853;0.687;0.579-0.789;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-71.409;-11.843;11.843;South America;Peru;CCMNP;Santos_2019;1;60;72835;1.4;17045.0553
854;0.645;0.559-0.918;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-51.534;-1.775;1.775;South America;Brazil;CNF;Santos_2019;1;60;72835;1.4;4711.9263
855;0.823;0.717-0.915;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-56.207;4.741;4.741;South America;Suriname;CSNR;Santos_2019;1;60;72835;1.4;16302.3361
856;0.497;0.317-0.686;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-75.303;-10.316;10.316;South America;Peru;Yanachaga_National_Park;Santos_2019;1;60;72835;1.4;2932.3407
857;0.506;0.36-0.655;Panthera onca;Leopardus pardalis;Felidae;Felidae;Panthera;Leopardus;0.10684136;2.044924037;81150;10500;Carnivore;Carnivore;Same_diet;-76.458;-0.609;0.609;South America;Ecuador;Yasuni_Research_Station;Santos_2019;1;60;72835;1.4;10406.8674
858;0.662;0.557-0.770;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-71.409;-11.843;11.843;South America;Peru;CCMNP;Santos_2019;1;60;72835;1.4;17045.0553
859;0.731;0.593-0.885;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-51.534;-1.775;1.775;South America;Brazil;CNF;Santos_2019;1;60;72835;1.4;4711.9263
860;0.634;0.52-0.747;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-56.207;4.741;4.741;South America;Suriname;CSNR;Santos_2019;1;60;72835;1.4;16302.3361
861;0.606;0.476-0.733;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-84.021;10.422;10.422;Central/North America;Costa Rica;Volcan_Barva_Transect;Santos_2019;1;60;72835;1.4;495.0204
862;0.659;0.451-0.835;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-75.303;-10.316;10.316;South America;Peru;Yanachaga_National_Park;Santos_2019;1;60;72835;1.4;2932.3407
863;0.668;0.559-0.772;Puma concolor;Leopardus pardalis;Felidae;Felidae;Puma;Leopardus;0.09369225;1.519825754;48000;10500;Carnivore;Carnivore;Same_diet;-76.458;-0.609;0.609;South America;Ecuador;Yasuni_Research_Station;Santos_2019;1;60;72835;1.4;10406.8674
864;0.337;0.121-0.587;Herpailurus yagouaroundi;Leopardus wiedii;Felidae;Felidae;Herpailurus;Leopardus;0.09769815;0.664976304;7000;3600;Carnivore;Carnivore;Same_diet;-71.409;-11.843;11.843;South America;Peru;CCMNP;Santos_2019;1;60;72835;1.4;17045.0553
865;0.197;0.091-0.304;Herpailurus yagouaroundi;Leopardus wiedii;Felidae;Felidae;Herpailurus;Leopardus;0.09769815;0.664976304;7000;3600;Carnivore;Carnivore;Same_diet;-56.207;4.741;4.741;South America;Suriname;CSNR;Santos_2019;1;60;72835;1.4;16302.3361
866;0.325;0.125-0.525;Herpailurus yagouaroundi;Leopardus wiedii;Felidae;Felidae;Herpailurus;Leopardus;0.09769815;0.664976304;7000;3600;Carnivore;Carnivore;Same_diet;-75.303;-10.316;10.316;South America;Peru;Yanachaga_National_Park;Santos_2019;1;60;72835;1.4;2932.3407
867;0.202;0.059-0.340;Herpailurus yagouaroundi;Leopardus wiedii;Felidae;Felidae;Herpailurus;Leopardus;0.09769815;0.664976304;7000;3600;Carnivore;Carnivore;Same_diet;-76.458;-0.609;0.609;South America;Ecuador;Yasuni_Research_Station;Santos_2019;1;60;72835;1.4;10406.8674
868;0.828;0.589-0.990;Leopardus pardalis;Leopardus wiedii;Felidae;Felidae;Leopardus;Leopardus;0.03679391;1.070441412;10500;3600;Carnivore;Carnivore;Same_diet;-71.409;-11.843;11.843;South America;Peru;CCMNP;Santos_2019;1;60;72835;1.4;17045.0553
869;0.741;0.578-0.876;Leopardus pardalis;Leopardus wiedii;Felidae;Felidae;Leopardus;Leopardus;0.03679391;1.070441412;10500;3600;Carnivore;Carnivore;Same_diet;-51.534;-1.775;1.775;South America;Brazil;CNF;Santos_2019;1;60;72835;1.4;4711.9263
870;0.669;0.556-0.773;Leopardus pardalis;Leopardus wiedii;Felidae;Felidae;Leopardus;Leopardus;0.03679391;1.070441412;10500;3600;Carnivore;Carnivore;Same_diet;-56.207;4.741;4.741;South America;Suriname;CSNR;Santos_2019;1;60;72835;1.4;16302.3361
871;0.588;0.362-0.791;Leopardus pardalis;Leopardus wiedii;Felidae;Felidae;Leopardus;Leopardus;0.03679391;1.070441412;10500;3600;Carnivore;Carnivore;Same_diet;-84.021;10.422;10.422;Central/North America;Costa Rica;Volcan_Barva_Transect;Santos_2019;1;60;72835;1.4;495.0204
872;0.635;0.368-0.876;Leopardus pardalis;Leopardus wiedii;Felidae;Felidae;Leopardus;Leopardus;0.03679391;1.070441412;10500;3600;Carnivore;Carnivore;Same_diet;-75.303;-10.316;10.316;South America;Peru;Yanachaga_National_Park;Santos_2019;1;60;72835;1.4;2932.3407
873;0.668;0.487-0.813;Leopardus pardalis;Leopardus wiedii;Felidae;Felidae;Leopardus;Leopardus;0.03679391;1.070441412;10500;3600;Carnivore;Carnivore;Same_diet;-76.458;-0.609;0.609;South America;Ecuador;Yasuni_Research_Station;Santos_2019;1;60;72835;1.4;10406.8674
874;0.67;0.535-0.810;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-71.409;-11.843;11.843;South America;Peru;CCMNP;Santos_2019;1;60;72835;1.4;17045.0553
875;0.763;0.586-0.875;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-51.534;-1.775;1.775;South America;Brazil;CNF;Santos_2019;1;60;72835;1.4;4711.9263
876;0.798;0.668-0.906;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-56.207;4.741;4.741;South America;Suriname;CSNR;Santos_2019;1;60;72835;1.4;16302.3361
877;0.508;0.317-0.704;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-75.303;-10.316;10.316;South America;Peru;Yanachaga_National_Park;Santos_2019;1;60;72835;1.4;2932.3407
878;0.72;0.581-0.859;Panthera onca;Puma concolor;Felidae;Felidae;Panthera;Puma;0.109112475;0.525098283;81150;48000;Carnivore;Carnivore;Same_diet;-76.458;-0.609;0.609;South America;Ecuador;Yasuni_Research_Station;Santos_2019;1;60;72835;1.4;10406.8674
879;0.7;0.68-0.72;Lynx pardinus;Vulpes vulpes;Felidae;Canidae;Lynx;Vulpes;0.18099855;0.299282925;10225;7580.3;Carnivore;Carnivore;Same_diet;-7.66;37.64;37.64;Europe;Portugal;Guadiana Valley Natural Park_T;Sarmento_2021;46;972;42683;1;20.9
880;0.74;0.66-0.81;Canis latrans;Vulpes macrotis;Canidae;Canidae;Canis;Vulpes;NA;1.666223758;11050;2088;Omnivore;Omnivore;Same_diet;-107.061768;33.04783;33.04783;Central/North America;United States;Chihuahuan Desert;Schooley_2021;1;28;3320;1;NA
881;0.78;NA;Puma concolor;Lynx canadensis;Felidae;Felidae;Puma;Lynx;0.08652034;1.60084783;48000;9682.82;Carnivore;Carnivore;Same_diet;-119.837494;48.944232;48.944232;Central/North America;United States;LSF_snow-off;Scully_2018;25;192;10940;0.5;551
882;0.78;NA;Puma concolor;Lynx canadensis;Felidae;Felidae;Puma;Lynx;0.08652034;1.60084783;48000;9682.82;Carnivore;Carnivore;Same_diet;-119.837494;48.944232;48.944232;Central/North America;United States;LSF_snow-on;Scully_2018;25;205;16259;0.5;551
883;0.86;0.76-0.93;Lynx canadensis;Lynx rufus;Felidae;Felidae;Lynx;Lynx;0.06692702;0.029643492;9682.82;9400;Carnivore;Carnivore;Same_diet;-119.837494;48.944232;48.944232;Central/North America;United States;LSF_snow-off;Scully_2018;25;192;10940;0.5;551
884;0.81;0.63-0.84;Lynx canadensis;Lynx rufus;Felidae;Felidae;Lynx;Lynx;0.06692702;0.029643492;9682.82;9400;Carnivore;Carnivore;Same_diet;-119.837494;48.944232;48.944232;Central/North America;United States;LSF_snow-on;Scully_2018;25;205;16259;0.5;551
885;0.82;0.77-0.86;Panthera leo;Crocuta crocuta;Felidae;Hyaenidae;Panthera;Crocuta;0.163699295;0.861227366;149061.965;63000;Carnivore;Carnivore;Same_diet;35.2;-7.5;7.5;Africa;Tanzania;Ruaha-Rungwa -  Acacia-Commiphora site in Ruaha NP;Searle_2021;2.8;45;3601;1.96;223
886;0.66;0.56-0.76;Crocuta crocuta;Lycaon pictus;Hyaenidae;Canidae;Crocuta;Lycaon;NA;0.954718315;63000;24249.995;Carnivore;Carnivore;Same_diet;35.2;-7.5;7.5;Africa;Tanzania;Ruaha-Rungwa -  Acacia-Commiphora site in Ruaha NP;Searle_2021;2.8;45;3601;1.96;223
887;0.78;0.67-0.87;Panthera leo;Lycaon pictus;Felidae;Canidae;Panthera;Lycaon;NA;1.815945681;149061.965;24249.995;Carnivore;Carnivore;Same_diet;35.2;-7.5;7.5;Africa;Tanzania;Ruaha-Rungwa -  Acacia-Commiphora site in Ruaha NP;Searle_2021;2.8;45;3601;1.96;223
888;0.69;0.58-0.78;Panthera pardus;Lycaon pictus;Felidae;Canidae;Panthera;Lycaon;NA;0.783289502;53074.995;24249.995;Carnivore;Carnivore;Same_diet;35.2;-7.5;7.5;Africa;Tanzania;Ruaha-Rungwa -  Acacia-Commiphora site in Ruaha NP;Searle_2021;2.8;45;3601;1.96;223
889;0.89;0.84-0.93;Crocuta crocuta;Panthera pardus;Hyaenidae;Felidae;Crocuta;Panthera;0.16410206;0.171428813;63000;53074.995;Carnivore;Carnivore;Same_diet;35.2;-7.5;7.5;Africa;Tanzania;Ruaha-Rungwa -  Acacia-Commiphora site in Ruaha NP;Searle_2021;2.8;45;3601;1.96;223
