"","Ov_coeff","Ov_ic","Pred_sp","Prey_sp","Pred_family","Prey_family","Pred_genus","Prey_genus","mass_ratio","Pred_mass","Predmass_cat","P_hunt","Prey_mass","Preymass_cat","Pred_diet","Prey_diet","Lon","Lat","Lat_abs","Continent","Country","Locality","Label","Samp_dur","N_statioins","Effort","Avg_dist","S_area","Pred_evidence","Hunt_source"
"682",0.42,"0,37-0,47","Puma concolor","Odocoileus virginianus","Felidae","Cervidae","Puma","Odocoileus",-0.308097257194373,48000,"Large","ambush",65320,"Large","Carnivore","Herbivore",-81.05,26.216667,26.216667,"Central/North America","United States","BCNP","Prat-Guitart_2020",5.62,50,7984,NA,225,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"683",0.27,"0,16-0,33","Puma concolor","Sus scrofa","Felidae","Suidae","Puma","Sus",-1.03407376753054,48000,"Large","ambush",135000,"Large","Carnivore","Herbivore",-81.05,26.216667,26.216667,"Central/North America","United States","BCNP","Prat-Guitart_2020",5.62,50,7984,NA,225,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"684",0.19,"0.08-0.32","Urocyon cinereoargenteus","Sciurus aberti","Canidae","Sciuridae","Urocyon","Sciurus",1.91144003866063,4220,"Small-Medium","pursuit",624,"Small","Omnivore","Herbivore",-105.0182,23.5684,23.5684,"Central/North America","Mexico","Durango","Rodriguez-Maturino_2020",10,35,303,"1.3",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"685",0.71,"0.58-0.75","Urocyon cinereoargenteus","Sylvilagus floridanus","Canidae","Leporidae","Urocyon","Sylvilagus",1.27551207695664,4220,"Small-Medium","pursuit",1178.595,"Small","Omnivore","Herbivore",-99.176726,19.314318,19.314318,"Central/North America","Mexico","REPSA","Coronel-Arellano_2021",11,11,NA,NA,1693,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"686",0.27,"0.08-0.34","Urocyon cinereoargenteus","Otospermophilus variegatus","Canidae","Sciuridae","Urocyon","Otospermophilus",1.85077016899912,4220,"Small-Medium","pursuit",663.03,"Small","Omnivore","Herbivore",-99.176726,19.314318,19.314318,"Central/North America","Mexico","REPSA","Coronel-Arellano_2021",11,11,NA,NA,1693,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"687",0.7,"0.52-0.88","Urocyon cinereoargenteus","Sylvilagus floridanus","Canidae","Leporidae","Urocyon","Sylvilagus",1.27551207695664,4220,"Small-Medium","pursuit",1178.595,"Small","Omnivore","Herbivore",-105.0182,23.5684,23.5684,"Central/North America","Mexico","Durango","Rodriguez-Maturino_2020",10,35,303,"1.3",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"688",0.82,"0,76-0,86","Ursus arctos","Sus scrofa","Ursidae","Suidae","Ursus","Sus",0.577445311107386,240500,"Large","pursuit",135000,"Large","Herbivore","Herbivore",32.871657,56.509163,56.509163,"Europe","Russia","CFSNBR","Ogurstov_2018",95,21,30158,"1.2",54.5,"Yes","Niedzia?kowska_2019_A meta-analysis of ungulate predation and prey selection by the brown bear Ursus arctos in Eurasia"
"689",0.78,"0,73-0,82","Ursus arctos","Alces alces","Ursidae","Cervidae","Ursus","Alces",-0.402689256221661,240500,"Large","pursuit",359750,"Large","Herbivore","Herbivore",32.871657,56.509163,56.509163,"Europe","Russia","CFSNBR","Ogurstov_2018",95,21,30158,"1.2",54.5,"Yes","Niedzia?kowska_2019_A meta-analysis of ungulate predation and prey selection by the brown bear Ursus arctos in Eurasia"
"690",0.46,"0.26-0.64","Ursus arctos","Rupicapra rupicapra","Ursidae","Bovidae","Ursus","Rupicapra",1.91648366487448,240500,"Large","pursuit",35383.175,"Large","Herbivore","Herbivore",15.001111,44.965278,44.965278,"Europe","Croatia","Northern Velebit National Park","Sprem_2015",6,15,184,NA,NA,"Yes","Niedzia?kowska_2019_A meta-analysis of ungulate predation and prey selection by the brown bear Ursus arctos in Eurasia"
"691",0.67,"0,63-0,72","Ursus arctos","Lepus timidus","Ursidae","Leporidae","Ursus","Lepus",4.37491187993269,240500,"Large","pursuit",3027.715,"Small-Medium","Herbivore","Herbivore",32.871657,56.509163,56.509163,"Europe","Russia","CFSNBR","Ogurstov_2018",95,21,30158,"1.2",54.5,"Yes","Niedzia?kowska_2019_A meta-analysis of ungulate predation and prey selection by the brown bear Ursus arctos in Eurasia"
"692",0.81,"0.63-0.88","Ursus thibetanus","Cervus elaphus","Ursidae","Cervidae","Ursus","Cervus",-0.473906935515199,99714.19,"Large","pursuit",160166.665,"Large","Omnivore","Herbivore",74.525,34.1416665,34.1416665,"Asia","India","Dachigam National Park","Noor_2017",2,20,396,"1",80,"No","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"693",0.49,"0.39-0.68","Ursus thibetanus","Hystrix indica","Ursidae","Hystricidae","Ursus","Hystrix",1.75015744874524,99714.19,"Large","pursuit",17325,"Large","Omnivore","Herbivore",74.525,34.1416665,34.1416665,"Asia","India","Dachigam National Park","Noor_2017",2,20,396,"1",80,"No","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"694",0.37,"0,31-0,43","Viverra zibetha","Muntiacus muntjak","Viverridae","Cervidae","Viverra","Muntiacus",-0.565972115046385,10000,"Medium-Large","pursuit",17611.59,"Large","Carnivore","Herbivore",91.45,24.120833,24.120833,"Asia","Bangladesh","SNP","Zakir_2021",3.22,12,587,"0.65",2.43,"No","Rabinowitz, A. R. (1991). Behaviour and movements of sympatric civet species in Huai Kha Khaeng Wildlife Sanctuary, Thailand. Journal of Zoology, 223(2), 281-298."
"695",0.83,"0,75-0,89","Viverra zibetha","Sus scrofa","Viverridae","Suidae","Viverra","Sus",-2.60268968544438,10000,"Medium-Large","pursuit",135000,"Large","Carnivore","Herbivore",91.45,24.120833,24.120833,"Asia","Bangladesh","SNP","Zakir_2021",3.22,12,587,"0.65",2.43,"No","Rabinowitz, A. R. (1991). Behaviour and movements of sympatric civet species in Huai Kha Khaeng Wildlife Sanctuary, Thailand. Journal of Zoology, 223(2), 281-298."
"696",0.05,"0,03-0,07","Viverra zibetha","Macaca mulatta","Viverridae","Cercopithecidae","Viverra","Macaca",0.413396478434445,10000,"Medium-Large","pursuit",6614,"Medium-Large","Carnivore","Herbivore",91.45,24.120833,24.120833,"Asia","Bangladesh","SNP","Zakir_2021",3.22,12,587,"0.65",2.43,"No","Rabinowitz, A. R. (1991). Behaviour and movements of sympatric civet species in Huai Kha Khaeng Wildlife Sanctuary, Thailand. Journal of Zoology, 223(2), 281-298."
"697",0.05,"0,03-0,07","Viverra zibetha","Macaca leonina","Viverridae","Cercopithecidae","Viverra","Macaca",0.273990892522084,10000,"Medium-Large","pursuit",7603.39,"Medium-Large","Carnivore","Herbivore",91.45,24.120833,24.120833,"Asia","Bangladesh","SNP","Zakir_2021",3.22,12,587,"0.65",2.43,"No","Rabinowitz, A. R. (1991). Behaviour and movements of sympatric civet species in Huai Kha Khaeng Wildlife Sanctuary, Thailand. Journal of Zoology, 223(2), 281-298."
"698",0.79,"0,70-0,87","Viverra zibetha","Hystrix brachyura","Viverridae","Hystricidae","Viverra","Hystrix",0.22314355131421,10000,"Medium-Large","pursuit",8000,"Medium-Large","Carnivore","Herbivore",91.45,24.120833,24.120833,"Asia","Bangladesh","SNP","Zakir_2021",3.22,12,587,"0.65",2.43,"No","Rabinowitz, A. R. (1991). Behaviour and movements of sympatric civet species in Huai Kha Khaeng Wildlife Sanctuary, Thailand. Journal of Zoology, 223(2), 281-298."
"699",0.65,NA,"Vulpes macrotis","Lepus californicus","Canidae","Leporidae","Vulpes","Lepus",-0.104066575429847,2088,"Small-Medium","pursuit",2317,"Small-Medium","Omnivore","Herbivore",-103.7473611,26.68591667,26.68591667,"Central/North America","Mexico","MVR_all","Duran-Antonio_2020",2.1,30,1830,"1",NA,"Yes","Koopman, M. E., Cypher, B. L., & Scrivner, J. H. (2000). Dispersal patterns of San Joaquin kit foxes (Vulpes macrotis mutica). Journal of Mammalogy, 81(1), 213-222."
"700",0.75,"0.68-0.78","Vulpes vulpes","Lepus europaeus","Canidae","Leporidae","Vulpes","Lepus",0.724454169092279,7580.3,"Medium-Large","pursuit",3673.33,"Small-Medium","Carnivore","Herbivore",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park","Mori_2019",NA,46,12297,"1.5",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"701",0.73,NA,"Vulpes vulpes","Lepus europaeus","Canidae","Leporidae","Vulpes","Lepus",0.724454169092279,7580.3,"Medium-Large","pursuit",3673.33,"Small-Medium","Carnivore","Herbivore",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park_temporada1","Mori_2019",NA,42,12297,"1.5",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"702",0.68,NA,"Vulpes vulpes","Lepus europaeus","Canidae","Leporidae","Vulpes","Lepus",0.724454169092279,7580.3,"Medium-Large","pursuit",3673.33,"Small-Medium","Carnivore","Herbivore",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park_temporada2","Mori_2019",NA,43,12297,"1.5",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"703",0.78,NA,"Vulpes vulpes","Lepus europaeus","Canidae","Leporidae","Vulpes","Lepus",0.724454169092279,7580.3,"Medium-Large","pursuit",3673.33,"Small-Medium","Carnivore","Herbivore",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park_temporada3","Mori_2019",NA,44,12297,"1.5",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"704",0.72,NA,"Vulpes vulpes","Lepus europaeus","Canidae","Leporidae","Vulpes","Lepus",0.724454169092279,7580.3,"Medium-Large","pursuit",3673.33,"Small-Medium","Carnivore","Herbivore",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park_temporada4","Mori_2019",NA,45,12297,"1.5",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"705",0.82,"0,74-0,90","Vulpes vulpes","Lepus europaeus","Canidae","Leporidae","Vulpes","Lepus",0.724454169092279,7580.3,"Medium-Large","pursuit",3673.33,"Small-Medium","Carnivore","Herbivore",10.989,43.083,43.083,"Europe","Italy","Southern Tuscany","Viviano_2021",24,20,2824,"0.7",13.5,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"706",0.61,"0.53-0.68","Vulpes vulpes","Marmota sibirica","Canidae","Sciuridae","Vulpes","Marmota",-0.0538887649723259,7580.3,"Medium-Large","pursuit",8000,"Medium-Large","Carnivore","Herbivore",105.89,46.88,46.88,"Asia","Mongolia","BOD","Augugliaro_2021",2.86,26,1155,NA,25.1,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"707",0.61,"0.55-0.88","Vulpes vulpes","Ochotona dauurica","Canidae","Ochotonidae","Vulpes","Ochotona",4.08127779177003,7580.3,"Medium-Large","pursuit",128,"Small","Carnivore","Herbivore",105.89,46.88,46.88,"Asia","Mongolia","BOD","Augugliaro_2021",2.86,26,1155,NA,25.1,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"708",0.62,"0.55-0.69","Vulpes vulpes","Lasiopodomys brandtii","Canidae","Cricetidae","Vulpes","Lasiopodomys",5.24193172137712,7580.3,"Medium-Large","pursuit",40.1,"Small","Carnivore","Herbivore",105.89,46.88,46.88,"Asia","Mongolia","BOD","Augugliaro_2021",2.86,26,1155,NA,25.1,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"709",0.63,"0.54-0.72","Vulpes vulpes","Meriones unguiculatus","Canidae","Muridae","Vulpes","Meriones",4.87114239183178,7580.3,"Medium-Large","pursuit",58.1,"Small","Carnivore","Herbivore",105.89,46.88,46.88,"Asia","Mongolia","BOD","Augugliaro_2021",2.86,26,1155,NA,25.1,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"710",0.72,"0.66-0.78","Vulpes vulpes","Alticola semicanus","Canidae","Cricetidae","Vulpes","Alticola",5.34978911723354,7580.3,"Medium-Large","pursuit",36,"Small","Carnivore","Herbivore",105.89,46.88,46.88,"Asia","Mongolia","BOD","Augugliaro_2021",2.86,26,1155,NA,25.1,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"711",0.68,"0.62-0.71","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.83468,38.828538,38.828538,"Europe","Spain","La nava","Descalzo_2021",6,8,928,"0.3",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"712",0.73,"0.58-0.79","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-4.08,39.08,39.08,"Europe","Spain","Picon_unfenced","Descalzo_2021",6,8,1176,"0.3",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"713",0.48,"0.33-0.67","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_agricultural_1","Diaz-Ruiz_2016",2,20,620,"2.67",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"714",0.33,"0.31-0.52","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_agricultural_2","Diaz-Ruiz_2016",2,16,493,"3.74",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"715",0.43,"0.36-0.56","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_agricultural_3","Diaz-Ruiz_2016",2,17,485,"2.58",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"716",0.46,"0.29-0.63","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_agricultural_5","Diaz-Ruiz_2016",2,20,503,"3.88",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"717",0.26,"0.15-0.32","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_agricultural_6","Diaz-Ruiz_2016",2,14,372,"5.18",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"718",0.6,"0.39-0.66","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_scrubland_2","Diaz-Ruiz_2016",2,19,682,"6.56",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"719",0.49,"0.36-0.72","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_scrubland_3","Diaz-Ruiz_2016",2,20,645,"5.86",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"720",0.24,"0.25-0.49","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_scrubland_5","Diaz-Ruiz_2016",2,20,529,"8.83",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"721",0.35,"0.11-0.56","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-3.8,38.8,38.8,"Europe","Spain","Central_Spain_scrubland_6","Diaz-Ruiz_2016",2,18,463,"9.3",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"722",0.84,"0.77-0.90","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-6.533889,37.016667,37.016667,"Europe","Spain","RBD_SABCOL","Ferreiro-Arias_2021",1.2,35,2810.5,"0.048",0.01,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"723",0.33,"0.21-0.41","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-4.829,39.388,39.388,"Europe","Portugal","CNP","Monterroso_2013",7,NA,NA,"1.22",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"724",0.65,"0.34-0.75","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-4.829,39.388,39.388,"Europe","Spain","CNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
"725",0.64,"0.47-0.68","Vulpes vulpes","Oryctolagus cuniculus","Canidae","Leporidae","Vulpes","Oryctolagus",1.38369889053512,7580.3,"Medium-Large","pursuit",1900,"Small","Carnivore","Herbivore",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA,"Yes","Hirt_2020_Rethinking trophic niches: Speed and body mass colimit prey space of mammalian predators"
